"Story","Title","Result","Date","Stability","Duration (s)"
"Ilab regression","Verify all of the About Us tabs from the ILAB page","SUCCESS","2017-11-27T10:28:53.669-05:00","0.0","71.72"
"Ilab regression","Verify all of the ILAB In Action tabs from the ILAB page","SUCCESS","2017-11-27T10:30:54.898-05:00","0.0","18.81"
"Ilab regression","Verify all of the Our Work tabs from the ILAB page","SUCCESS","2017-11-27T10:30:05.402-05:00","0.0","23.6"
"Ilab regression","Verify all of the Resources tabs from the ILAB page","SUCCESS","2017-11-27T10:30:29.002-05:00","0.0","25.88"
